ssRNA phage SRR5466365_1,2786400,ssRNA phage SRR5466365_1
ssRNA phage SRR5466725_3,2786422,ssRNA phage SRR5466725_3
ssRNA phage SRR7976325_2,2786707,ssRNA phage SRR7976325_2
ssRNA phage Gerhypos.2_20,2786253,ssRNA phage Gerhypos.2_20
ssRNA phage Gerhypos.2_41,2786276,ssRNA phage Gerhypos.2_41
ssRNA phage Zoerhiza.2_26,2786806,ssRNA phage Zoerhiza.2_26
ssRNA phage Esthiorhiza.4_2,2786100,ssRNA phage Esthiorhiza.4_2
ssRNA phage Zoerhiza.3_2,2786819,ssRNA phage Zoerhiza.3_2
ssRNA phage SRR5466728_1,2786439,ssRNA phage SRR5466728_1
ssRNA phage Gerhypos.4_36,2786338,ssRNA phage Gerhypos.4_36
ssRNA phage SRR7976310_1,2786671,ssRNA phage SRR7976310_1
ssRNA phage SRR6960803_2,2786618,ssRNA phage SRR6960803_2
ssRNA phage SRR6960549_2,2786539,ssRNA phage SRR6960549_2
ssRNA phage Zoerhiza.1_27,2786769,ssRNA phage Zoerhiza.1_27
ssRNA phage Gerhypos.2_38,2786272,ssRNA phage Gerhypos.2_38
ssRNA phage SRR6960803_3,2786619,ssRNA phage SRR6960803_3
ssRNA phage SRR5466725_2,2786418,ssRNA phage SRR5466725_2
ssRNA phage Zoerhiza.4_1,2786825,ssRNA phage Zoerhiza.4_1
ssRNA phage SRR6960509_2,2786529,ssRNA phage SRR6960509_2
ssRNA phage Gerhypos.2_18,2786250,ssRNA phage Gerhypos.2_18
ssRNA phage Zoerhiza.1_9,2786787,ssRNA phage Zoerhiza.1_9
ssRNA phage SRR7976356_3,2786734,ssRNA phage SRR7976356_3
ssRNA phage SRR5467090_1,2786447,ssRNA phage SRR5467090_1
ssRNA phage SRR7976326_2,2786726,ssRNA phage SRR7976326_2
ssRNA phage SRR7976326_1,2786725,ssRNA phage SRR7976326_1
ssRNA phage Gephyllon.2_13,2786140,ssRNA phage Gephyllon.2_13
ssRNA phage Gephyllon.4_5,2786185,ssRNA phage Gephyllon.4_5
ssRNA phage Gephyllon.1_7,2786133,ssRNA phage Gephyllon.1_7
ssRNA phage Zoerhiza.2_8,2786816,ssRNA phage Zoerhiza.2_8
ssRNA phage SRR5467091_2,2786467,ssRNA phage SRR5467091_2
ssRNA phage SRR7976299_1,2786631,ssRNA phage SRR7976299_1
ssRNA phage SRR7976356_4,2786735,ssRNA phage SRR7976356_4
ssRNA phage Gerhypos.2_9,2786281,ssRNA phage Gerhypos.2_9
ssRNA phage SRR7976356_2,2786733,ssRNA phage SRR7976356_2
ssRNA phage SRR7976357_4,2786744,ssRNA phage SRR7976357_4
ssRNA phage SRR6960509_1,2786520,ssRNA phage SRR6960509_1
ssRNA phage SRR6960803_1,2786612,ssRNA phage SRR6960803_1
ssRNA phage SRR7976299_3,2786643,ssRNA phage SRR7976299_3
ssRNA phage Gephyllon.2_6,2786145,ssRNA phage Gephyllon.2_6
ssRNA phage SRR5467139_1,2786476,ssRNA phage SRR5467139_1
ssRNA phage ESE020,2786003,ssRNA phage ESE020
ssRNA phage SRR5466337_1,2786387,ssRNA phage SRR5466337_1
ssRNA phage SRR5466728_2,2786440,ssRNA phage SRR5466728_2
ssRNA phage SRR7976356_1,2786732,ssRNA phage SRR7976356_1
ssRNA phage Gephyllon.1_12,2786111,ssRNA phage Gephyllon.1_12
ssRNA phage SRR7976357_3,2786743,ssRNA phage SRR7976357_3
ssRNA phage SRR6254353_1,2786493,ssRNA phage SRR6254353_1
ssRNA phage SRR7976301_1,2786659,ssRNA phage SRR7976301_1
ssRNA phage SRR6050738_1,2786484,ssRNA phage SRR6050738_1
ssRNA phage Gerhypos.3_27,2786301,ssRNA phage Gerhypos.3_27
ssRNA phage SRR7976299_2,2786642,ssRNA phage SRR7976299_2
ssRNA phage SRR7976301_2,2786663,ssRNA phage SRR7976301_2
ssRNA phage SRR5466725_1,2786407,ssRNA phage SRR5466725_1
ssRNA phage Zoerhiza.4_18,2786834,ssRNA phage Zoerhiza.4_18
ssRNA phage Gerhypos.1_51,2786236,ssRNA phage Gerhypos.1_51
ssRNA phage Gerhypos.3_23,2786297,ssRNA phage Gerhypos.3_23
ssRNA phage Gephyllon.3_7,2786164,ssRNA phage Gephyllon.3_7
ssRNA phage SRR7976299_16,2786638,ssRNA phage SRR7976299_16
ssRNA phage SRR6960509_14,2786525,ssRNA phage SRR6960509_14
ssRNA phage SRR7976299_13,2786635,ssRNA phage SRR7976299_13
ssRNA phage SRR6960551_13,2786551,ssRNA phage SRR6960551_13
ssRNA phage SRR6960797_4,2786564,ssRNA phage SRR6960797_4
ssRNA phage SRR5466727_5,2786434,ssRNA phage SRR5466727_5
ssRNA phage SRR6960507_10,2786508,ssRNA phage SRR6960507_10
ssRNA phage Gephyllon.4_17,2786175,ssRNA phage Gephyllon.4_17
ssRNA phage SRR5208572_2,2786385,ssRNA phage SRR5208572_2
ssRNA phage SRR5208570_5,2786382,ssRNA phage SRR5208570_5
ssRNA phage SRR6960799_29,2786586,ssRNA phage SRR6960799_29
ssRNA phage SRR6960799_28,2786585,ssRNA phage SRR6960799_28
ssRNA phage SRR7473382_4,2786629,ssRNA phage SRR7473382_4
ssRNA phage SRR6960509_13,2786524,ssRNA phage SRR6960509_13
ssRNA phage SRR7976299_14,2786636,ssRNA phage SRR7976299_14
ssRNA phage Gerhypos.4_5,2786353,ssRNA phage Gerhypos.4_5
ssRNA phage SRR7976299_15,2786637,ssRNA phage SRR7976299_15
ssRNA phage SRR7976300_9,2786658,ssRNA phage SRR7976300_9
ssRNA phage SRR7976299_12,2786634,ssRNA phage SRR7976299_12
ssRNA phage SRR5466727_6,2786435,ssRNA phage SRR5466727_6
ssRNA phage SRR6050698_1,2786482,ssRNA phage SRR6050698_1
ssRNA phage SRR6960551_12,2786550,ssRNA phage SRR6960551_12
ssRNA phage SRR6255733_3,2786499,ssRNA phage SRR6255733_3
ssRNA phage SRR5467091_9,2786474,ssRNA phage SRR5467091_9
ssRNA phage SRR5208570_6,2786383,ssRNA phage SRR5208570_6
ssRNA phage ESE017,2786000,ssRNA phage ESE017
ssRNA phage SRR6960799_30,2786588,ssRNA phage SRR6960799_30
ssRNA phage SRR5466725_8,2786427,ssRNA phage SRR5466725_8
Acinetobacter phage AP205,154784,Acinetobacter phage AP205
ssRNA phage SRR6960803_4,2786620,ssRNA phage SRR6960803_4
ssRNA phage SRR6960509_4,2786531,ssRNA phage SRR6960509_4
ssRNA phage SRR5995670_1,2786478,ssRNA phage SRR5995670_1
ssRNA phage SRR7976325_5,2786720,ssRNA phage SRR7976325_5
ssRNA phage Zoerhiza.1_24,2786766,ssRNA phage Zoerhiza.1_24
ssRNA phage SRR7976300_2,2786651,ssRNA phage SRR7976300_2
ssRNA phage Gerhypos.1_40,2786224,ssRNA phage Gerhypos.1_40
ssRNA phage SRR7976325_11,2786698,ssRNA phage SRR7976325_11
ssRNA phage SRR7976310_9,2786687,ssRNA phage SRR7976310_9
ssRNA phage SRR6960799_31,2786589,ssRNA phage SRR6960799_31
ssRNA phage SRR7976325_6,2786721,ssRNA phage SRR7976325_6
Rhizoctonia solani ourmia-like virus 1,1708387,Rhizoctonia solani ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 29,2686497,Plasmopara viticola lesion associated ourmia-like virus 29
Armillaria mellea ourmia-like virus 2,2827438,Armillaria mellea ourmia-like virus 2
Apple ourmia-like virus 3,2709320,Apple ourmia-like virus 3
Acremonium sclerotigenum ourmia-like virus 1,2587557,Acremonium sclerotigenum ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 5,2686520,Plasmopara viticola lesion associated ourmia-like virus 5
Cladosporium cladosporioides ourmia-like virus 1,2587558,Cladosporium cladosporioides ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 6,2686531,Plasmopara viticola lesion associated ourmia-like virus 6
Phaeoacremonium minimum ourmia-like virus 2,2587561,Phaeoacremonium minimum ourmia-like virus 2
Plasmopara viticola lesion associated ourmia-like virus 10,2686477,Plasmopara viticola lesion associated ourmia-like virus 10
Botrytis cinerea ourmia-like virus 6,2735956,Botrytis cinerea ourmia-like virus 6
Plasmopara viticola lesion associated ourmia-like virus 12,2686479,Plasmopara viticola lesion associated ourmia-like virus 12
Plasmopara viticola lesion associated ourmia-like virus 8,2686553,Plasmopara viticola lesion associated ourmia-like virus 8
Plasmopara viticola lesion associated ourmia-like virus 15,2686482,Plasmopara viticola lesion associated ourmia-like virus 15
Plasmopara viticola lesion associated ourmia-like virus 9,2686564,Plasmopara viticola lesion associated ourmia-like virus 9
Colletotrichum gloeosporioides ourmia-like virus 1,2599960,Colletotrichum gloeosporioides ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 13,2686480,Plasmopara viticola lesion associated ourmia-like virus 13
Plasmopara viticola lesion associated ourmia-like virus 11,2686478,Plasmopara viticola lesion associated ourmia-like virus 11
Plasmopara viticola lesion associated ourmia-like virus 19,2686486,Plasmopara viticola lesion associated ourmia-like virus 19
Plasmopara viticola lesion associated ourmia-like virus 21,2686489,Plasmopara viticola lesion associated ourmia-like virus 21
Plasmopara viticola lesion associated ourmia-like virus 7,2686542,Plasmopara viticola lesion associated ourmia-like virus 7
Penicillium citrinum ourmia-like virus 1,2485924,Penicillium citrinum ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 14,2686481,Plasmopara viticola lesion associated ourmia-like virus 14
Plasmopara viticola lesion associated ourmia-like virus 22,2686490,Plasmopara viticola lesion associated ourmia-like virus 22
Plasmopara viticola lesion associated ourmia-like virus 36,2686505,Plasmopara viticola lesion associated ourmia-like virus 36
Heterobasidion ourmia-like virus 1,2904972,Heterobasidion ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 18,2686485,Plasmopara viticola lesion associated ourmia-like virus 18
Plasmopara viticola lesion associated ourmia-like virus 23,2686491,Plasmopara viticola lesion associated ourmia-like virus 23
Macrophomina phaseolina ourmia-like virus 2-A,2741645,Macrophomina phaseolina ourmia-like virus 2-A
Magnaporthe oryzae ourmia-like virus,1858671,Magnaporthe oryzae ourmia-like virus
Plasmopara viticola lesion associated ourmia-like virus 16,2686483,Plasmopara viticola lesion associated ourmia-like virus 16
Plasmopara viticola lesion associated ourmia-like virus 27,2686495,Plasmopara viticola lesion associated ourmia-like virus 27
Cladosporium cladosporioides ourmia-like virus 2,2587559,Cladosporium cladosporioides ourmia-like virus 2
Magnaporthe oryzae botourmiavirus 2,2789855,Magnaporthe oryzae botourmiavirus 2
Plasmopara viticola lesion associated ourmia-like virus 17,2686484,Plasmopara viticola lesion associated ourmia-like virus 17
Plasmopara viticola lesion associated ourmia-like virus 25,2686493,Plasmopara viticola lesion associated ourmia-like virus 25
Plasmopara viticola lesion associated ourmia-like virus 24,2686492,Plasmopara viticola lesion associated ourmia-like virus 24
Plasmopara viticola lesion associated ourmia-like virus 20,2686488,Plasmopara viticola lesion associated ourmia-like virus 20
Botrytis cinerea ourmia-like virus 7,2735957,Botrytis cinerea ourmia-like virus 7
Plasmopara viticola lesion associated ourmia-like virus 26,2686494,Plasmopara viticola lesion associated ourmia-like virus 26
Macrophomina phaseolina ourmia-like virus 2,2741644,Macrophomina phaseolina ourmia-like virus 2
Botrytis cinerea ourmia-like virus 1,2735943,Botrytis cinerea ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 82,2686556,Plasmopara viticola lesion associated ourmia-like virus 82
Plasmopara viticola lesion associated ourmia-like virus 84,2686558,Plasmopara viticola lesion associated ourmia-like virus 84
Sclerotinia sclerotiorum ourmia-like virus 4,2697494,Sclerotinia sclerotiorum ourmia-like virus 4
Macrophomina phaseolina ourmia-like virus 3,2741646,Macrophomina phaseolina ourmia-like virus 3
Phomopsis longicolla RNA virus 1,1779340,Phomopsis longicolla RNA virus 1
Plasmopara viticola lesion associated ourmia-like virus 88,2686562,Plasmopara viticola lesion associated ourmia-like virus 88
Neofusicoccum parvum ourmia-like virus 1,2587563,Neofusicoccum parvum ourmia-like virus 1
Phaeoacremonium minimum ourmia-like virus 1,2587560,Phaeoacremonium minimum ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 85,2686559,Plasmopara viticola lesion associated ourmia-like virus 85
Aspergillus neoniger ourmia-like virus 1,2501288,Aspergillus neoniger ourmia-like virus 1
Epicoccum nigrum ourmia-like virus 2,2587556,Epicoccum nigrum ourmia-like virus 2
Magnaporthe oryzae botourmiavirus 5,2755482,Magnaporthe oryzae botourmiavirus 5
Botrytis cinerea ourmia-like virus 2,2735952,Botrytis cinerea ourmia-like virus 2
Erysiphe necator associated ourmia-like virus 21,2741801,Erysiphe necator associated ourmia-like virus 21
Plasmopara viticola lesion associated ourmia-like virus 89,2686563,Plasmopara viticola lesion associated ourmia-like virus 89
Plasmopara viticola lesion associated ourmia-like virus 83,2686557,Plasmopara viticola lesion associated ourmia-like virus 83
Pyricularia oryzae ourmia-like virus 1,2291940,Pyricularia oryzae ourmia-like virus 1
Botrytis cinerea ourmia-like virus 3,2735953,Botrytis cinerea ourmia-like virus 3
Plasmopara viticola lesion associated ourmia-like virus 87,2686561,Plasmopara viticola lesion associated ourmia-like virus 87
Apple ourmia-like virus 2,2709319,Apple ourmia-like virus 2
Magnaporthe oryzae ourmia-like virus 4,2600101,Magnaporthe oryzae ourmia-like virus 4
Penicillium sumatrense ourmia-like virus 1,2587554,Penicillium sumatrense ourmia-like virus 1
Phoma matteucciicola ourmia-like virus 1,2718722,Phoma matteucciicola ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 91,2686566,Plasmopara viticola lesion associated ourmia-like virus 91
Plasmopara viticola lesion associated ourmia-like virus 90,2686565,Plasmopara viticola lesion associated ourmia-like virus 90
Sclerotinia sclerotiorum ourmia-like virus 1,1708389,Sclerotinia sclerotiorum ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 44,2686514,Plasmopara viticola lesion associated ourmia-like virus 44
Plasmopara viticola lesion associated ourmia-like virus 62,2686534,Plasmopara viticola lesion associated ourmia-like virus 62
Magnaporthe oryzae botourmiavirus 9,2909736,Magnaporthe oryzae botourmiavirus 9
Plasmopara viticola lesion associated ourmia-like virus 46,2686516,Plasmopara viticola lesion associated ourmia-like virus 46
Pestalotiopsis botourmiavirus 2,2816839,Pestalotiopsis botourmiavirus 2
Soybean leaf-associated ourmiavirus 1,1719263,Soybean leaf-associated ourmiavirus 1
Plasmopara viticola lesion associated ourmia-like virus 63,2686535,Plasmopara viticola lesion associated ourmia-like virus 63
Pyricularia oryzae ourmia-like virus 3,2291942,Pyricularia oryzae ourmia-like virus 3
Plasmopara viticola lesion associated ourmia-like virus 70,2686543,Plasmopara viticola lesion associated ourmia-like virus 70
Plasmopara viticola lesion associated ourmia-like virus 47,2686517,Plasmopara viticola lesion associated ourmia-like virus 47
Plasmopara viticola lesion associated ourmia-like virus 69,2686541,Plasmopara viticola lesion associated ourmia-like virus 69
Plasmopara viticola lesion associated ourmia-like virus 71,2686544,Plasmopara viticola lesion associated ourmia-like virus 71
Plasmopara viticola lesion associated ourmia-like virus 73,2686546,Plasmopara viticola lesion associated ourmia-like virus 73
Plasmopara viticola lesion associated ourmia-like virus 72,2686545,Plasmopara viticola lesion associated ourmia-like virus 72
Plasmopara viticola lesion associated ourmia-like virus 77,2686550,Plasmopara viticola lesion associated ourmia-like virus 77
Plasmopara viticola lesion associated ourmia-like virus 76,2686549,Plasmopara viticola lesion associated ourmia-like virus 76
Plasmopara viticola lesion associated ourmia-like virus 66,2686538,Plasmopara viticola lesion associated ourmia-like virus 66
Plasmopara viticola lesion associated ourmia-like virus 68,2686540,Plasmopara viticola lesion associated ourmia-like virus 68
Plasmopara viticola lesion associated ourmia-like virus 74,2686547,Plasmopara viticola lesion associated ourmia-like virus 74
Plasmopara viticola lesion associated ourmia-like virus 78,2686551,Plasmopara viticola lesion associated ourmia-like virus 78
Oidiodendron maius ourmia-like virus 1,2769355,Oidiodendron maius ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 75,2686548,Plasmopara viticola lesion associated ourmia-like virus 75
Soybean leaf-associated ourmiavirus 2,1719264,Soybean leaf-associated ourmiavirus 2
Plasmopara viticola lesion associated ourmia-like virus 79,2686552,Plasmopara viticola lesion associated ourmia-like virus 79
Botrytis ourmia-like virus,1872719,Botrytis ourmia-like virus
Botrytis cinerea ourmia-like virus 11,2735945,Botrytis cinerea ourmia-like virus 11
Botrytis cinerea ourmia-like virus 12,2735946,Botrytis cinerea ourmia-like virus 12
Botrytis cinerea ourmia-like virus 17,2735951,Botrytis cinerea ourmia-like virus 17
Epicoccum nigrum ourmia-like virus 1,2587555,Epicoccum nigrum ourmia-like virus 1
Botrytis cinerea ourmia-like virus 4,2735954,Botrytis cinerea ourmia-like virus 4
Botrytis cinerea botoulivirus 19,2912895,Botrytis cinerea botoulivirus 19
Botrytis cinerea botoulivirus 18,2912894,Botrytis cinerea botoulivirus 18
Botrytis cinerea ourmia-like virus 13,2735947,Botrytis cinerea ourmia-like virus 13
Plasmopara viticola lesion associated ourmia-like virus 58,2686529,Plasmopara viticola lesion associated ourmia-like virus 58
Pestalotiopsis botourmiavirus 3,2816840,Pestalotiopsis botourmiavirus 3
Plasmopara viticola lesion associated ourmia-like virus 56,2686527,Plasmopara viticola lesion associated ourmia-like virus 56
Botrytis cinerea ourmia-like virus 14,2735948,Botrytis cinerea ourmia-like virus 14
Plasmopara viticola lesion associated ourmia-like virus 57,2686528,Plasmopara viticola lesion associated ourmia-like virus 57
Botrytis cinerea ourmia-like virus 16,2735950,Botrytis cinerea ourmia-like virus 16
Sclerotinia sclerotiorum ourmia-like virus 2,1708390,Sclerotinia sclerotiorum ourmia-like virus 2
Plasmopara viticola lesion associated ourmia-like virus 81,2686555,Plasmopara viticola lesion associated ourmia-like virus 81
Plasmopara viticola lesion associated ourmia-like virus 61,2686533,Plasmopara viticola lesion associated ourmia-like virus 61
Plasmopara viticola lesion associated ourmia-like virus 3,2686498,Plasmopara viticola lesion associated ourmia-like virus 3
Plasmopara viticola lesion associated ourmia-like virus 59,2686530,Plasmopara viticola lesion associated ourmia-like virus 59
Sclerotinia sclerotiorum ourmia-like virus 3,2231774,Sclerotinia sclerotiorum ourmia-like virus 3
Botrytis cinerea ourmia-like virus 15,2735949,Botrytis cinerea ourmia-like virus 15
Plasmopara viticola lesion associated ourmia-like virus 34,2686503,Plasmopara viticola lesion associated ourmia-like virus 34
Botrytis cinerea ourmia-like virus 10,2735944,Botrytis cinerea ourmia-like virus 10
Plasmopara viticola lesion associated ourmia-like virus 48,2686518,Plasmopara viticola lesion associated ourmia-like virus 48
Plasmopara viticola lesion associated ourmia-like virus 67,2686539,Plasmopara viticola lesion associated ourmia-like virus 67
Plasmopara viticola lesion associated ourmia-like virus 51,2686522,Plasmopara viticola lesion associated ourmia-like virus 51
Plasmopara viticola lesion associated ourmia-like virus 35,2686504,Plasmopara viticola lesion associated ourmia-like virus 35
Plasmopara viticola lesion associated ourmia-like virus 38,2686507,Plasmopara viticola lesion associated ourmia-like virus 38
Plasmopara viticola lesion associated ourmia-like virus 39,2686508,Plasmopara viticola lesion associated ourmia-like virus 39
Plasmopara viticola lesion associated ourmia-like virus 41,2686511,Plasmopara viticola lesion associated ourmia-like virus 41
Plasmopara viticola lesion associated ourmia-like virus 37,2686506,Plasmopara viticola lesion associated ourmia-like virus 37
Plasmopara viticola lesion associated ourmia-like virus 43,2686513,Plasmopara viticola lesion associated ourmia-like virus 43
Plasmopara viticola lesion associated ourmia-like virus 40,2686510,Plasmopara viticola lesion associated ourmia-like virus 40
Plasmopara viticola lesion associated ourmia-like virus 42,2686512,Plasmopara viticola lesion associated ourmia-like virus 42
Pyricularia oryzae ourmia-like virus 2,2291941,Pyricularia oryzae ourmia-like virus 2
Entoleuca ourmia-like virus 1,2086648,Entoleuca ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 52,2686523,Plasmopara viticola lesion associated ourmia-like virus 52
Plasmopara viticola lesion associated ourmia-like virus 53,2686524,Plasmopara viticola lesion associated ourmia-like virus 53
Plasmopara viticola lesion associated ourmia-like virus 54,2686525,Plasmopara viticola lesion associated ourmia-like virus 54
Plasmopara viticola lesion associated ourmia-like virus 4,2686509,Plasmopara viticola lesion associated ourmia-like virus 4
Plasmopara viticola lesion associated ourmia-like virus 2,2686487,Plasmopara viticola lesion associated ourmia-like virus 2
Plasmopara viticola lesion associated ourmia-like virus 55,2686526,Plasmopara viticola lesion associated ourmia-like virus 55
Plasmopara viticola lesion associated ourmia-like virus 60,2686532,Plasmopara viticola lesion associated ourmia-like virus 60
Plasmopara viticola lesion associated ourmia-like virus 1,2686476,Plasmopara viticola lesion associated ourmia-like virus 1
Phaeoacremonium minimum ourmia-like virus 3,2587562,Phaeoacremonium minimum ourmia-like virus 3
Rhizoctonia solani ourmia-like virus 4,2599430,Rhizoctonia solani ourmia-like virus 4
Rhizoctonia solani ourmia-like virus 2,2599428,Rhizoctonia solani ourmia-like virus 2
Rhizoctonia solani ourmia-like virus 3,2599429,Rhizoctonia solani ourmia-like virus 3
Rhizoctonia solani ourmia-like virus 5,2599431,Rhizoctonia solani ourmia-like virus 5
Armillaria mellea ourmia-like virus 1,2827437,Armillaria mellea ourmia-like virus 1
Plasmopara viticola lesion associated ourmia-like virus 64,2686536,Plasmopara viticola lesion associated ourmia-like virus 64
Botrytis cinerea ourmia-like virus 5,2735955,Botrytis cinerea ourmia-like virus 5
Plasmopara viticola lesion associated ourmia-like virus 80,2686554,Plasmopara viticola lesion associated ourmia-like virus 80
Magnaporthe oryzae botourmiavirus 6,2755483,Magnaporthe oryzae botourmiavirus 6
Plasmopara viticola lesion associated ourmia-like virus 50,2686521,Plasmopara viticola lesion associated ourmia-like virus 50
Plasmopara viticola lesion associated ourmia-like virus 49,2686519,Plasmopara viticola lesion associated ourmia-like virus 49
Plasmopara viticola lesion associated ourmia-like virus 45,2686515,Plasmopara viticola lesion associated ourmia-like virus 45
Magnaporthe oryzae botourmiavirus 7,2755484,Magnaporthe oryzae botourmiavirus 7
Heterobasidion mitovirus 3,2603543,Heterobasidion mitovirus 3
Sclerotinia sclerotiorum mitovirus 6,1435446,Sclerotinia sclerotiorum mitovirus 6
Heterobasidion mitovirus 1,1521172,Heterobasidion mitovirus 1
Rhizoctonia solani mitovirus 21,2599414,Rhizoctonia solani mitovirus 21
Ceratobasidium mitovirus 1,2805863,Ceratobasidium mitovirus 1
Rhizoctonia solani mitovirus 25,2599416,Rhizoctonia solani mitovirus 25
Rhizoctonia solani mitovirus 31,2599422,Rhizoctonia solani mitovirus 31
Clitocybe odora virus,1162083,Clitocybe odora virus
Alternaria alternata mitovirus 1,2587539,Alternaria alternata mitovirus 1
Rhizophagus irregularis mitovirus 1,2320186,Rhizophagus irregularis mitovirus 1
Epicoccum nigrum mitovirus 1,2587536,Epicoccum nigrum mitovirus 1
Tuber aestivum mitovirus,1037523,Tuber aestivum mitovirus
Gigaspora margarita mitovirus 4,2082668,Gigaspora margarita mitovirus 4
Rhizoctonia solani mitovirus 34,2599425,Rhizoctonia solani mitovirus 34
Gigaspora margarita mitovirus 2,2082666,Gigaspora margarita mitovirus 2
Rhizoctonia solani mitovirus 32,2599423,Rhizoctonia solani mitovirus 32
Gigaspora margarita mitovirus 3,2082667,Gigaspora margarita mitovirus 3
Sclerotinia sclerotiorum mitovirus 3,1279099,Sclerotinia sclerotiorum mitovirus 3
Rhizoctonia solani mitovirus 27,2599418,Rhizoctonia solani mitovirus 27
Gigaspora margarita mitovirus 1,2082665,Gigaspora margarita mitovirus 1
Rhizoctonia cerealis mitovirus,1561961,Rhizoctonia cerealis mitovirus
Ophiostoma mitovirus 1c,1387983,Ophiostoma mitovirus 1c
Ophiostoma mitovirus 1a,348094,Ophiostoma mitovirus 1a
Azolla filiculoides mitovirus 1,2080457,Azolla filiculoides mitovirus 1
Cannabis sativa mitovirus 1,2080458,Cannabis sativa mitovirus 1
Humulus lupulus mitovirus 1,2080461,Humulus lupulus mitovirus 1
Dahlia pinnata mitovirus 1,2080459,Dahlia pinnata mitovirus 1
Botrytis cinerea mitovirus 3,1629666,Botrytis cinerea mitovirus 3
Nigrospora oryzae mitovirus 1,2497444,Nigrospora oryzae mitovirus 1
Solanum chacoense mitovirus 1,2080464,Solanum chacoense mitovirus 1
Buergenerula spartinae mitovirus 1,1491780,Buergenerula spartinae mitovirus 1
Oxybasis rubra mitovirus 1,2080462,Oxybasis rubra mitovirus 1
Fusarium boothii mitovirus 1,2364128,Fusarium boothii mitovirus 1
Chenopodium quinoa mitovirus 1,2185087,Chenopodium quinoa mitovirus 1
Petunia exserta mitovirus 1,2080463,Petunia exserta mitovirus 1
Fusarium poae mitovirus 3,1848152,Fusarium poae mitovirus 3
Cryphonectria mitovirus 1,343866,Cryphonectria mitovirus 1
Cryphonectria parasitica mitovirus 1-NB631,186769,Cryphonectria parasitica mitovirus 1-NB631
Neofusicoccum parvum mitovirus 1,2587538,Neofusicoccum parvum mitovirus 1
Beta vulgaris mitovirus 1,2080450,Beta vulgaris mitovirus 1
Rhizoctonia solani mitovirus 26,2599417,Rhizoctonia solani mitovirus 26
Botryosphaeria dothidea mitovirus 1,2760745,Botryosphaeria dothidea mitovirus 1
Ophiostoma mitovirus 1b,348095,Ophiostoma mitovirus 1b
Fusarium poae mitovirus 4,1848153,Fusarium poae mitovirus 4
Botrytis cinerea mitovirus 1,444193,Botrytis cinerea mitovirus 1
Sclerotinia homoeocarpa mitovirus,217362,Sclerotinia homoeocarpa mitovirus
Ophiostoma mitovirus 3a,198597,Ophiostoma mitovirus 3a
Ophiostoma mitovirus 3b,348096,Ophiostoma mitovirus 3b
Sclerotinia nivalis mitovirus 2,1859166,Sclerotinia nivalis mitovirus 2
Sclerotinia sclerotiorum mitovirus 1,1133727,Sclerotinia sclerotiorum mitovirus 1
Sclerotinia sclerotiorum mitovirus 1 HC025,1494074,Sclerotinia sclerotiorum mitovirus 1 HC025
Hymenoscyphus fraxineus mitovirus 1,1564031,Hymenoscyphus fraxineus mitovirus 1
Agaricus bisporus mitovirus 1,1945739,Agaricus bisporus mitovirus 1
Heterobasidion mitovirus 2,2603542,Heterobasidion mitovirus 2
Thielaviopsis basicola mitovirus,274584,Thielaviopsis basicola mitovirus
Entomophthora muscae mitovirus 1,2557974,Entomophthora muscae mitovirus 1
Sclerotinia sclerotiorum mitovirus 7,1435447,Sclerotinia sclerotiorum mitovirus 7
Cronartium ribicola mitovirus 1,1816484,Cronartium ribicola mitovirus 1
Sclerotinia sclerotiorum mitovirus 4,1279100,Sclerotinia sclerotiorum mitovirus 4
Cronartium ribicola mitovirus 5,1816488,Cronartium ribicola mitovirus 5
Entomophthora muscae mitovirus 4,2557977,Entomophthora muscae mitovirus 4
Leptosphaeria biglobosa mitovirus 1,2163916,Leptosphaeria biglobosa mitovirus 1
Entomophthora muscae mitovirus 2,2557975,Entomophthora muscae mitovirus 2
Entomophthora muscae mitovirus 3,2557976,Entomophthora muscae mitovirus 3
Cronartium ribicola mitovirus 3,1816486,Cronartium ribicola mitovirus 3
Entomophthora muscae mitovirus 5,2557978,Entomophthora muscae mitovirus 5
Alternaria arborescens mitovirus 1,1826822,Alternaria arborescens mitovirus 1
Ophiostoma mitovirus 4,88387,Ophiostoma mitovirus 4
Diaporthe rudis mitovirus 1,2767013,Diaporthe rudis mitovirus 1
Botrytis cinerea mitovirus 2,1629665,Botrytis cinerea mitovirus 2
Alternaria brassicicola mitovirus,1676469,Alternaria brassicicola mitovirus
Nigrospora oryzae mitovirus 2,2497445,Nigrospora oryzae mitovirus 2
Cronartium ribicola mitovirus 4,1816487,Cronartium ribicola mitovirus 4
